data.timestamp,timestamp_meta,meta_x,meta_y,meta_z,obj.id,obj.centerX,obj.centerY,obj.width,obj.length,obj.rotation,obj.classType,obj.height
2024-05-20T19:30:17.670259,2024-05-20T14:30:17.729886,4.353811,0.6472869,0.3568803,667737348,114.31908416748047,-113.52220153808594,0.4400315582752228,0.4399195909500122,2.492675304412842,10,1.399999976158142
2024-05-20T19:30:17.770443,2024-05-20T14:30:17.811470,4.488278,0.6333641,0.3242926,667737348,114.25782775878906,-113.69072723388672,0.4400700330734253,0.4398822784423828,2.5704100131988525,10,1.399999976158142
2024-05-20T19:30:17.870621,2024-05-20T14:30:17.921834,4.656528,0.6492248,0.2665305,667737348,114.19166564941406,-113.86373901367188,0.44019556045532227,0.4396677017211914,2.3072903156280518,10,1.399999976158142
2024-05-20T19:30:17.970154,2024-05-20T14:30:18.033340,4.802665,0.6771348,0.1950034,667737348,114.13935852050781,-114.04237365722656,0.4402371644973755,0.43928393721580505,2.090893030166626,10,1.399999976158142
2024-05-20T19:30:18.070351,2024-05-20T14:30:18.116415,4.899089,0.6736585,0.1391243,667737348,114.07594299316406,-114.18011474609375,0.44025182723999023,0.4390120506286621,2.5434772968292236,10,1.399999976158142
2024-05-20T19:30:18.170547,2024-05-20T14:30:18.229063,5.025496,0.6517521,0.04966716,667737348,114.0170669555664,-114.28948974609375,0.44020798802375793,0.43875959515571594,2.834745407104492,10,1.399999976158142
2024-05-20T19:30:18.270079,2024-05-20T14:30:18.339213,5.154602,0.6465217,-0.06474354,667737348,113.9491958618164,-114.38928985595703,0.4401671588420868,0.43835803866386414,3.096099853515625,10,1.399999976158142
2024-05-20T19:30:18.370276,2024-05-20T14:30:18.422361,5.243255,0.670382,-0.1591061,667737348,113.88787078857422,-114.54217529296875,0.4401671588420868,0.43835803866386414,3.096099853515625,10,1.399999976158142
2024-05-20T19:30:18.470484,2024-05-20T14:30:18.533375,5.35282,0.6959568,-0.2785795,667737348,113.75440979003906,-114.59659576416016,0.44022560119628906,0.4381871223449707,3.195005178451538,10,1.399999976158142
2024-05-20T19:30:18.570665,2024-05-20T14:30:18.644374,5.460232,0.6896914,-0.4013893,667737348,113.5936279296875,-114.62932586669922,0.4402283728122711,0.43821412324905396,3.121406078338623,10,1.399999976158142
2024-05-20T19:30:18.670219,2024-05-20T14:30:18.727794,5.543864,0.6707451,-0.4963515,667737348,113.42893981933594,-114.68660736083984,0.4402008056640625,0.438179075717926,3.3550920486450195,10,1.399999976158142
2024-05-20T19:30:18.770415,2024-05-20T14:30:18.840235,5.655019,0.6678455,-0.6350992,667737348,113.28038024902344,-114.74195861816406,0.4402041435241699,0.43821442127227783,3.220581293106079,10,1.399999976158142
2024-05-20T19:30:18.870595,2024-05-20T14:30:18.922471,5.728926,0.689537,-0.7446163,667737348,113.13189697265625,-114.78262329101562,0.4401410222053528,0.43817198276519775,3.1673810482025146,10,1.399999976158142
2024-05-20T19:30:18.970128,2024-05-20T14:30:19.033314,5.811408,0.7156129,-0.8937808,667737348,112.9588851928711,-114.83707427978516,0.44010910391807556,0.4381135404109955,3.243722677230835,10,1.399999976158142
2024-05-20T19:30:19.070321,2024-05-20T14:30:19.134585,5.870179,0.7110718,-1.002467,667737348,112.79290771484375,-114.87398529052734,0.44012367725372314,0.43812096118927,3.287325143814087,10,1.399999976158142
2024-05-20T19:30:19.170517,2024-05-20T14:30:19.228088,5.941216,0.6903538,-1.158499,667737348,112.63532257080078,-114.91523742675781,0.44013744592666626,0.43814536929130554,3.2926225662231445,10,1.399999976158142
2024-05-20T19:30:19.270056,2024-05-20T14:30:19.312188,5.988184,0.6933369,-1.285638,667737348,112.4769515991211,-114.94713592529297,0.4401759207248688,0.43835482001304626,3.329723358154297,10,1.399999976158142
2024-05-20T19:30:19.370252,2024-05-20T14:30:19.301110,5.973019,0.6901746,-1.242973,667737348,112.31864929199219,-114.96571350097656,0.44017937779426575,0.4384462535381317,3.2437806129455566,10,1.399999976158142
2024-05-20T19:30:19.470442,2024-05-20T14:30:19.533353,6.100571,0.7453278,-1.614413,667737348,112.1226806640625,-114.96603393554688,0.44015854597091675,0.4383721947669983,3.1836206912994385,10,1.399999976158142
2024-05-20T19:30:19.570640,2024-05-20T14:30:19.617444,6.146857,0.7366446,-1.731136,667737348,111.95034790039062,-114.94794464111328,0.4401622712612152,0.43844303488731384,3.2953286170959473,10,1.399999976158142
2024-05-20T19:30:19.670173,2024-05-20T14:30:19.678361,6.180367,0.7234915,-1.811383,667737348,111.78538513183594,-114.92121887207031,0.44014284014701843,0.43838024139404297,3.2996630668640137,10,1.399999976158142
2024-05-20T19:30:19.770369,2024-05-20T14:30:19.644702,6.163656,0.7304403,-1.770944,667737348,111.63186645507812,-114.89762115478516,0.4401243031024933,0.43843263387680054,3.3894436359405518,10,1.399999976158142
2024-05-20T19:30:19.870565,2024-05-20T14:30:19.923080,6.348067,0.7345635,-2.186845,667737348,111.4619369506836,-114.88453674316406,0.4401358664035797,0.43849727511405945,3.2970895767211914,10,1.399999976158142
2024-05-20T19:30:19.970114,2024-05-20T14:30:20.035249,6.410557,0.7539378,-2.346028,667737348,111.29924774169922,-114.88201904296875,0.4401397705078125,0.43855905532836914,3.2467079162597656,10,1.399999976158142
2024-05-20T19:30:20.070295,2024-05-20T14:30:20.012382,6.396073,0.7528086,-2.307365,667737348,111.14865112304688,-114.86915588378906,0.44012251496315,0.4385761618614197,3.193493127822876,10,1.399999976158142
2024-05-20T19:30:20.170507,2024-05-20T14:30:20.234772,6.504689,0.7266998,-2.635305,667737348,111.00032806396484,-114.85369873046875,0.4401402175426483,0.43863362073898315,3.156702756881714,10,1.399999976158142
2024-05-20T19:30:20.270025,2024-05-20T14:30:20.339408,6.548397,0.7361565,-2.811957,667737348,110.82107543945312,-114.8221435546875,0.44012367725372314,0.43860822916030884,3.1217458248138428,10,1.399999976158142
2024-05-20T19:30:20.370225,2024-05-20T14:30:20.395299,6.570074,0.7508523,-2.897039,667737348,110.65068817138672,-114.77970886230469,0.44012752175331116,0.4386364221572876,3.094974994659424,10,1.399999976158142
2024-05-20T19:30:20.470416,2024-05-20T14:30:20.366417,6.559107,0.7430231,-2.854913,667737348,110.48265075683594,-114.77820587158203,0.44013118743896484,0.43862485885620117,3.088200330734253,10,1.399999976158142
2024-05-20T19:30:20.570611,2024-05-20T14:30:20.644229,6.681524,0.76008,-3.262371,667737348,110.30709838867188,-114.77864074707031,0.440147340297699,0.4386705458164215,3.0820775032043457,10,1.399999976158142
2024-05-20T19:30:20.670148,2024-05-20T14:30:20.736239,6.727361,0.7455834,-3.383589,667737348,110.14714050292969,-114.77079010009766,0.44015049934387207,0.43873924016952515,3.0557024478912354,10,1.399999976158142
2024-05-20T19:30:20.770342,2024-05-20T14:30:20.841277,6.793422,0.7508452,-3.545275,667737348,109.99314880371094,-114.74687194824219,0.4401596188545227,0.438774973154068,3.0142300128936768,10,1.399999976158142
2024-05-20T19:30:20.870537,2024-05-20T14:30:20.895305,6.823637,0.7609787,-3.625385,667737348,109.8306884765625,-114.7228775024414,0.44016242027282715,0.4388272762298584,2.999005079269409,10,1.399999976158142
2024-05-20T19:30:20.970069,2024-05-20T14:30:21.034628,6.883644,0.7805788,-3.8175,667737348,109.67020416259766,-114.69464111328125,0.44015929102897644,0.43886011838912964,3.008596181869507,10,1.399999976158142
2024-05-20T19:30:21.070267,2024-05-20T14:30:21.117537,6.912881,0.7722907,-3.93258,667737348,109.48283386230469,-114.68574523925781,0.440173476934433,0.43890902400016785,3.018531322479248,10,1.399999976158142
2024-05-20T19:30:21.170460,2024-05-20T14:30:21.090138,6.903753,0.7766075,-3.89417,667737348,109.31634521484375,-114.66256713867188,0.440192848443985,0.43897315859794617,2.9964938163757324,10,1.399999976158142
2024-05-20T19:30:21.270656,2024-05-20T14:30:21.339788,6.950054,0.750034,-4.254429,667737348,109.16091918945312,-114.65826416015625,0.44018933176994324,0.43900176882743835,2.9391896724700928,10,1.399999976158142
2024-05-20T19:30:21.370197,2024-05-20T14:30:21.423368,6.938662,0.7632011,-4.372837,667737348,109.01939392089844,-114.63186645507812,0.44021323323249817,0.43898579478263855,2.9248478412628174,10,1.399999976158142
2024-05-20T19:30:21.470388,2024-05-20T14:30:21.535443,6.9051,0.7687814,-4.515751,667737348,108.8969497680664,-114.60901641845703,0.44022560119628906,0.439029335975647,2.9484026432037354,10,1.399999976158142
2024-05-20T19:30:21.570582,2024-05-20T14:30:21.562088,6.895681,0.7661008,-4.549322,667737348,108.75411987304688,-114.5879135131836,0.4402322769165039,0.43901869654655457,3.0201144218444824,10,1.399999976158142
2024-05-20T19:30:21.670118,2024-05-20T14:30:21.728900,6.877248,0.7571552,-4.614916,667737348,108.61106872558594,-114.5567626953125,0.4402283728122711,0.4391070306301117,3.0606484413146973,10,1.399999976158142
2024-05-20T19:30:21.770310,2024-05-20T14:30:21.812000,6.821501,0.7264774,-4.843997,667737348,108.47929382324219,-114.52496337890625,0.44023990631103516,0.4392283260822296,2.9808766841888428,10,1.399999976158142
2024-05-20T19:30:21.870508,2024-05-20T14:30:21.784972,6.829942,0.7262464,-4.811188,667737348,108.3604965209961,-114.50511169433594,0.44023600220680237,0.4393458366394043,3.0037295818328857,10,1.399999976158142
2024-05-20T19:30:21.970043,2024-05-20T14:30:22.036896,6.800058,0.7344148,-4.903255,667737348,108.22142028808594,-114.47286987304688,0.4402123987674713,0.43943992257118225,2.9939558506011963,10,1.399999976158142
2024-05-20T19:30:22.070236,2024-05-20T14:30:22.256827,6.540352,0.772506,-5.199969,667737348,108.08367919921875,-114.41456604003906,0.44018951058387756,0.43957504630088806,2.9061200618743896,10,1.399999976158142
2024-05-20T19:30:22.170443,2024-05-20T14:30:22.229295,6.564298,0.775002,-5.183407,667737348,107.98257446289062,-114.36756896972656,0.44016730785369873,0.43970614671707153,2.844635009765625,10,1.399999976158142
