LidarTimestamp,MetaTimestamp,MetaX,MetaY,MetaZ,LidarID,LidarX,LidarY,width,length,rotation,classType,height
2024-05-20T20:25:39.665798,2024-05-20T15:25:39.733150,0.1674787,0.5356495,0.4681959,373664161,57.6941032409668,-115.30712890625,0.44011417031288147,0.43962615728378296,0.5485115647315979,10,1.399999976158142
2024-05-20T20:25:39.765839,2024-05-20T15:25:39.844001,0.1674497,0.5356624,0.4682032,373664161,57.81829833984375,-115.263427734375,0.4400297999382019,0.4394363760948181,0.5941006541252136,10,1.399999976158142
2024-05-20T20:25:39.866042,2024-05-20T15:25:39.927199,0.1673806,0.5356764,0.4681947,373664161,57.92310333251953,-115.21569061279297,0.43991154432296753,0.4391995370388031,0.6402790546417236,10,1.399999976158142
2024-05-20T20:25:39.965566,2024-05-20T15:25:40.038113,0.1673506,0.5356526,0.4682086,373664161,58.03150939941406,-115.15306091308594,0.4398191571235657,0.439005047082901,0.6773209571838379,10,1.399999976158142
2024-05-20T20:25:40.065766,2024-05-20T15:25:40.121439,0.1673683,0.5356753,0.4681925,373664161,58.151268005371094,-115.11161041259766,0.43973207473754883,0.43895959854125977,0.6449206471443176,10,1.399999976158142
2024-05-20T20:25:40.165962,2024-05-20T15:25:40.232709,0.1674573,0.5356455,0.4681863,373664161,58.25914001464844,-115.07202911376953,0.4396766424179077,0.43889880180358887,0.6558346152305603,10,1.399999976158142
2024-05-20T20:25:40.266164,2024-05-20T15:25:40.316232,0.1675193,0.5356697,0.4681529,373664161,58.34794616699219,-115.03587341308594,0.43959811329841614,0.43888479471206665,0.6244729161262512,10,1.399999976158142
2024-05-20T20:25:40.365690,2024-05-20T15:25:40.427497,0.1675319,0.5356528,0.4681845,373664161,58.437744140625,-114.99906158447266,0.43954065442085266,0.4388461112976074,0.5876784324645996,10,1.399999976158142
2024-05-20T20:25:40.465887,2024-05-20T15:25:40.510695,0.167513,0.5356539,0.4681705,373664161,58.51371765136719,-114.95237731933594,0.43951913714408875,0.4389249384403229,0.5956315994262695,10,1.399999976158142
2024-05-20T20:25:40.566082,2024-05-20T15:25:40.622215,0.1674991,0.535635,0.4682107,373664161,58.599853515625,-114.86056518554688,0.4395550489425659,0.43910443782806396,0.5750827193260193,10,1.399999976158142
2024-05-20T20:25:40.665614,2024-05-20T15:25:40.732657,0.1675534,0.5356796,0.4682541,373664161,58.68818664550781,-114.77478790283203,0.43962061405181885,0.43920454382896423,0.5118604302406311,10,1.399999976158142
