2024-05-15T23:14:24.653877,2024-05-15T18:14:24.642344,0.0,0.0,0.0,232353256,72.13097381591797,-105.49735260009766,0.4394969940185547,0.6244568228721619,3.0350115299224854,10,1.399999976158142
2024-05-15T23:14:24.754095,2024-05-15T18:14:24.760030,0.04687889,1.105805,0.04724339,232353256,72.13131713867188,-105.48934936523438,0.43949735164642334,0.6244566440582275,3.0352699756622314,10,1.399999976158142
2024-05-15T23:14:24.853626,2024-05-15T18:14:24.840696,0.04681795,1.105692,0.04738527,232353256,72.13494873046875,-105.49047088623047,0.43949729204177856,0.6244747638702393,3.0351319313049316,10,1.399999976158142
2024-05-15T23:14:24.953804,2024-05-15T18:14:24.901316,0.046666,1.105668,0.04749359,232353256,72.13941955566406,-105.48674011230469,0.43949708342552185,0.6244754791259766,3.0348474979400635,10,1.399999976158142
2024-05-15T23:14:25.053996,2024-05-15T18:14:24.951541,0.04652529,1.105717,0.04755899,232353256,72.13152313232422,-105.49243927001953,0.43949633836746216,0.6244814991950989,3.0352673530578613,10,1.399999976158142
2024-05-15T23:14:25.153527,2024-05-15T18:14:25.000339,0.04646602,1.105719,0.0474576,232353256,72.12713623046875,-105.48930358886719,0.4394959807395935,0.6244871020317078,3.03505277633667,10,1.399999976158142
2024-05-15T23:14:25.253727,2024-05-15T18:14:25.056717,0.04645031,1.105684,0.04739341,232353256,72.12615966796875,-105.49329376220703,0.43949538469314575,0.6244823932647705,3.0359227657318115,10,1.399999976158142
2024-05-15T23:14:25.353924,2024-05-15T18:14:25.115165,0.04656879,1.105662,0.04740395,232353256,72.13157653808594,-105.50047302246094,0.43949517607688904,0.6244781017303467,3.035445213317871,10,1.399999976158142
2024-05-15T23:14:25.454120,2024-05-15T18:14:25.168540,0.0466713,1.105647,0.04745501,232353256,72.13777160644531,-105.51063537597656,0.4394949674606323,0.6244906783103943,3.035681962966919,10,1.399999976158142
2024-05-15T23:14:25.553653,2024-05-15T18:14:25.226883,0.04675362,1.105706,0.04741063,232353256,72.1485595703125,-105.51626586914062,0.43949463963508606,0.6245085000991821,3.0356767177581787,10,1.399999976158142
2024-05-15T23:14:25.653857,2024-05-15T18:14:25.280389,0.04675856,1.105732,0.04737718,232353256,72.15492248535156,-105.5191650390625,0.4394948482513428,0.6245287656784058,3.0362086296081543,10,1.399999976158142
2024-05-15T23:14:25.754042,2024-05-15T18:14:25.332107,0.04675318,1.105744,0.04736725,232353256,72.15692138671875,-105.51566314697266,0.439495325088501,0.6245341897010803,3.0365607738494873,10,1.399999976158142
2024-05-15T23:14:25.853586,2024-05-15T18:14:25.387553,0.04673902,1.10575,0.04736015,232353256,72.15411376953125,-105.5135269165039,0.4394949972629547,0.6245116591453552,3.0381221771240234,10,1.399999976158142
2024-05-15T23:14:25.953790,2024-05-15T18:14:25.441760,0.04670496,1.105768,0.04742272,232353256,72.14694213867188,-105.51026153564453,0.4394945204257965,0.6245210766792297,3.0386853218078613,10,1.399999976158142
2024-05-15T23:14:26.053968,2024-05-15T18:14:25.498881,0.04674126,1.105729,0.04740679,232353256,72.14155578613281,-105.51118469238281,0.4394940435886383,0.6245208978652954,3.038376569747925,10,1.399999976158142
2024-05-15T23:14:26.153504,2024-05-15T18:14:25.554409,0.04676171,1.105678,0.04737542,232353256,72.13572692871094,-105.51460266113281,0.4394935667514801,0.6245569586753845,3.038083076477051,10,1.399999976158142
2024-05-15T23:14:26.253751,2024-05-15T18:14:25.610145,0.04675074,1.105661,0.04741599,232353256,72.13605499267578,-105.51051330566406,0.4394937753677368,0.6245806813240051,3.0377278327941895,10,1.399999976158142
2024-05-15T23:14:26.353898,2024-05-15T18:14:25.665985,0.04673569,1.105636,0.04747993,232353256,72.13944244384766,-105.5045166015625,0.43949371576309204,0.6245992183685303,3.0376203060150146,10,1.399999976158142
2024-05-15T23:14:26.454092,2024-05-15T18:14:25.721344,0.046678,1.105611,0.04751589,232353256,72.14509582519531,-105.5127944946289,0.4394933879375458,0.6246130466461182,3.0379016399383545,10,1.399999976158142
2024-05-15T23:14:26.553625,2024-05-15T18:14:25.777302,0.04666857,1.10559,0.04752245,232353256,72.14707946777344,-105.5086669921875,0.43949317932128906,0.6246012449264526,3.0381689071655273,10,1.399999976158142
2024-05-15T23:14:26.653842,2024-05-15T18:14:25.833035,0.04666512,1.105634,0.04753254,232353256,72.14644622802734,-105.5125732421875,0.4394931197166443,0.6246159076690674,3.0389597415924072,10,1.399999976158142
2024-05-15T23:14:26.754157,2024-05-15T18:14:25.888435,0.04667746,1.105687,0.0474871,232353256,72.13639831542969,-105.50860595703125,0.439492791891098,0.6246504783630371,3.039557695388794,10,1.399999976158142
2024-05-15T23:14:26.853552,2024-05-15T18:14:25.943885,0.04669569,1.105702,0.04744262,232353256,72.1332015991211,-105.50746154785156,0.43949300050735474,0.624660074710846,3.0402023792266846,10,1.399999976158142
2024-05-15T23:14:26.953752,2024-05-15T18:14:26.000182,0.04659227,1.105693,0.04741768,232353256,72.1346435546875,-105.50823211669922,0.43949320912361145,0.6246706247329712,3.0405845642089844,10,1.399999976158142
2024-05-15T23:14:27.053959,2024-05-15T18:14:26.055303,0.04651415,1.105696,0.04743751,232353256,72.13883972167969,-105.50401306152344,0.4394928812980652,0.6246811151504517,3.0401809215545654,10,1.399999976158142
2024-05-15T23:14:27.154144,2024-05-15T18:14:26.110944,0.04646915,1.105716,0.04747526,232353256,72.13815307617188,-105.50654602050781,0.43949267268180847,0.6247079968452454,3.0407943725585938,10,1.399999976158142
2024-05-15T23:14:27.253685,2024-05-15T18:14:26.166814,0.04643614,1.10574,0.04739254,232353256,72.14192962646484,-105.50668334960938,0.43949246406555176,0.6247191429138184,3.0408403873443604,10,1.399999976158142
2024-05-15T23:14:27.353895,2024-05-15T18:14:26.221208,0.04642471,1.105715,0.04735986,232353256,72.14679718017578,-105.51362609863281,0.4394921362400055,0.6247348189353943,3.041344165802002,10,1.399999976158142
2024-05-15T23:14:27.454067,2024-05-15T18:14:26.278061,0.04649929,1.105697,0.04736103,232353256,72.14983367919922,-105.51116180419922,0.4394919276237488,0.6247629523277283,3.041362762451172,10,1.399999976158142
2024-05-15T23:14:27.553628,2024-05-15T18:14:26.333940,0.046567,1.105713,0.04736713,232353256,72.15513610839844,-105.50935363769531,0.439491868019104,0.6247802376747131,3.0411500930786133,10,1.399999976158142
2024-05-15T23:14:27.653793,2024-05-15T18:14:26.389550,0.0466007,1.105766,0.0472819,232353256,72.15320587158203,-105.51323699951172,0.43949127197265625,0.6247953176498413,3.0416383743286133,10,1.399999976158142
2024-05-15T23:14:27.753991,2024-05-15T18:14:26.445335,0.04668304,1.105838,0.04676205,232353256,72.15240478515625,-105.5121078491211,0.4394912123680115,0.6248193383216858,3.041565418243408,10,1.399999976158142
2024-05-15T23:14:27.853540,2024-05-15T18:14:26.501326,0.04675962,1.105696,0.0455306,232353256,72.14634704589844,-105.50439453125,0.43949073553085327,0.6248316764831543,3.0421864986419678,10,1.399999976158142
2024-05-15T23:14:27.953899,2024-05-15T18:14:26.556781,0.0464022,1.105375,0.0439361,232353256,72.14395141601562,-105.49819946289062,0.43949094414711,0.6248374581336975,3.0423929691314697,10,1.399999976158142
2024-05-15T23:14:28.053916,2024-05-15T18:14:26.612633,0.04597774,1.105395,0.04259804,232353256,72.14071655273438,-105.49314880371094,0.4394908845424652,0.6248363256454468,3.042205572128296,10,1.399999976158142
2024-05-15T23:14:28.154131,2024-05-15T18:14:26.668561,0.04552862,1.105404,0.04158603,232353256,72.14026641845703,-105.49368286132812,0.43949124217033386,0.624854326248169,3.0419509410858154,10,1.399999976158142
